source_file,entry_prompt,entry_concept,current_max_level,status,in_level2_article,level2_article_file,notes
mathematical_problems_entries.md,"A box has 22 apples. First, 10 apples are taken out. Then, 5 more are taken out. How many apples are left in the box?","A box has 22 apples. First, 10 apples are taken out. Then, 5 more are taken out. How many apples are left in the box?",1,level1_only,no,,
mathematical_problems_entries.md,"A theater has 90 total seats. If 39 seats are taken, how many empty seats are still available?","A theater has 90 total seats. If 39 seats are taken, how many empty seats are still available?",1,level1_only,no,,
mathematical_problems_entries.md,"A shop made 255 bags. After sending 165 bags away, how many are left?","A shop made 255 bags. After sending 165 bags away, how many are left?",1,level1_only,no,,
mathematical_problems_entries.md,A person sold 309 boxes of one kind and 121 boxes of another kind. How many more of the first kind did they sell?,A person sold 309 boxes of one kind and 121 boxes of another kind. How many more of the first kind did they sell?,1,level1_only,no,,
mathematical_problems_entries.md,"A box has 525 seeds. First, 319 seeds are taken out. Then, 117 more seeds are taken out. How many seeds are left in the box?","A box has 525 seeds. First, 319 seeds are taken out. Then, 117 more seeds are taken out. How many seeds are left in the box?",1,level1_only,no,,
mathematical_problems_entries.md,"A shop started with 873 bags of flour. At the end of the month, 679 bags are left. How many bags were used?","A shop started with 873 bags of flour. At the end of the month, 679 bags are left. How many bags were used?",1,level1_only,no,,
mathematical_problems_entries.md,"A path has 965 steps. A person walks 106 steps the first day, 188 steps the second day, and 231 steps the third day. How many steps are left?","A path has 965 steps. A person walks 106 steps the first day, 188 steps the second day, and 231 steps the third day. How many steps are left?",1,level1_only,no,,
meals_and_mealtime_talk_entries.md,what is a meal?,meal,1,level1_only,no,,
meals_and_mealtime_talk_entries.md,what is breakfast?,what is breakfast?,1,level1_only,no,,
meals_and_mealtime_talk_entries.md,what is lunch?,what is lunch?,1,level1_only,no,,
meals_and_mealtime_talk_entries.md,what is dinner?,what is dinner?,1,level1_only,no,,
meals_and_mealtime_talk_entries.md,what is a snack?,snack,1,level1_only,no,,
meals_and_mealtime_talk_entries.md,what does it mean to be hungry?,what does it mean to be hungry?,1,level1_only,no,,
meals_and_mealtime_talk_entries.md,what does it mean to be full?,what does it mean to be full?,1,level1_only,no,,
meals_and_mealtime_talk_entries.md,what does it mean to pass something?,what does it mean to pass something?,1,level1_only,no,,
meals_and_mealtime_talk_entries.md,"what does ""all done"" mean?","what does ""all done"" mean?",1,level1_only,no,,
measurement_and_comparison_entries.md,what is measurement?,what is measurement?,1,level1_only,no,,
measurement_and_comparison_entries.md,what is comparison?,what is comparison?,1,level1_only,no,,
measurement_and_comparison_entries.md,what does bigger mean?,what does bigger mean?,1,level1_only,no,,
measurement_and_comparison_entries.md,what does smaller mean?,what does smaller mean?,1,level1_only,no,,
measurement_and_comparison_entries.md,what does taller mean?,what does taller mean?,1,level1_only,no,,
measurement_and_comparison_entries.md,what does shorter mean?,what does shorter mean?,1,level1_only,no,,
measurement_and_comparison_entries.md,what does heavier mean?,what does heavier mean?,1,level1_only,no,,
measurement_and_comparison_entries.md,what does lighter mean?,what does lighter mean?,1,level1_only,no,,
measurement_and_comparison_entries.md,what is length?,what is length?,1,level1_only,no,,
measurement_and_comparison_entries.md,what is height?,what is height?,1,level1_only,no,,
measurement_and_comparison_entries.md,what is weight?,what is weight?,1,level1_only,no,,
measurement_and_comparison_entries.md,what is capacity?,what is capacity?,1,level1_only,no,,
measurement_and_comparison_entries.md,what is distance?,what is distance?,1,level1_only,no,,
measurement_and_comparison_entries.md,what does estimate mean?,what does estimate mean?,1,level1_only,no,,
measurement_and_comparison_entries.md,what is temperature?,what is temperature?,1,level1_only,no,,
measurement_and_comparison_entries.md,what is speed?,what is speed?,1,level1_only,no,,
measurement_and_comparison_entries.md,what does wider mean?,what does wider mean?,1,level1_only,no,,
measurement_and_comparison_entries.md,what does narrower mean?,what does narrower mean?,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is money?,what is money?,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a coin?,coin,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a dollar?,dollar,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a penny?,penny,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a nickel?,nickel,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a dime?,dime,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a quarter?,quarter,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is change?,what is change?,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is an allowance?,allowance,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a store?,store,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a customer?,customer,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a shopkeeper?,shopkeeper,1,level1_only,no,,
money_trade_and_shopping_entries.md,what does it mean to buy?,what does it mean to buy?,1,level1_only,no,,
money_trade_and_shopping_entries.md,what does it mean to sell?,what does it mean to sell?,1,level1_only,no,,
money_trade_and_shopping_entries.md,what does it mean to pay?,what does it mean to pay?,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a cost?,cost,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a price?,price,1,level1_only,no,,
money_trade_and_shopping_entries.md,what does it mean to save?,what does it mean to save?,1,level1_only,no,,
money_trade_and_shopping_entries.md,what does it mean to spend?,what does it mean to spend?,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is trade?,what is trade?,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a market?,market,1,level1_only,no,,
money_trade_and_shopping_entries.md,what is a receipt?,receipt,1,level1_only,no,,
movement_and_physical_action_entries.md,what is movement?,what is movement?,1,level1_only,no,,
movement_and_physical_action_entries.md,what is exercise?,what is exercise?,1,level1_only,no,,
movement_and_physical_action_entries.md,what is balance?,what is balance?,1,level1_only,no,,
movement_and_physical_action_entries.md,what does it mean to stretch?,what does it mean to stretch?,1,level1_only,no,,
movement_and_physical_action_entries.md,what does it mean to kick?,what does it mean to kick?,1,level1_only,no,,
movement_and_physical_action_entries.md,what does it mean to bounce?,what does it mean to bounce?,1,level1_only,no,,
movement_and_physical_action_entries.md,what does it mean to spin?,what does it mean to spin?,1,level1_only,no,,
movement_and_physical_action_entries.md,what does it mean to dance?,what does it mean to dance?,1,level1_only,no,,
musical_instruments_entries.md,what is a musical instrument?,musical instrument,1,level1_only,no,,
musical_instruments_entries.md,what is a guitar?,guitar,1,level1_only,no,,
musical_instruments_entries.md,what is a piano?,piano,1,level1_only,no,,
musical_instruments_entries.md,what is a drum?,drum,1,level1_only,no,,
musical_instruments_entries.md,what is a violin?,violin,1,level1_only,no,,
musical_instruments_entries.md,what is a flute?,flute,1,level1_only,no,,
musical_instruments_entries.md,what is a trumpet?,trumpet,1,level1_only,no,,
musical_instruments_entries.md,what is a recorder?,recorder,1,level1_only,no,,
musical_instruments_entries.md,what is a xylophone?,xylophone,1,level1_only,no,,
musical_instruments_entries.md,what is a string instrument?,string instrument,1,level1_only,no,,
musical_instruments_entries.md,what is a wind instrument?,wind instrument,1,level1_only,no,,
musical_instruments_entries.md,what is percussion?,what is percussion?,1,level1_only,no,,
musical_instruments_entries.md,what does play an instrument mean?,what does play an instrument mean?,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is a life cycle?,life cycle,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is plant growth?,what is plant growth?,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is hatching?,what is hatching?,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is metamorphosis?,what is metamorphosis?,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is pollination?,what is pollination?,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is hibernation?,what is hibernation?,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is decomposition?,what is decomposition?,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is the water cycle?,water cycle,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is the day and night pattern?,day and night pattern,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is a season change?,season change,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is migration?,what is migration?,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is a food chain?,food chain,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is birth?,what is birth?,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is a predator?,predator,1,level1_only,no,,
natural_life_cycles_and_processes_entries.md,what is prey?,what is prey?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is eleven?,what is eleven?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is twelve?,what is twelve?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is thirteen?,what is thirteen?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is twenty?,what is twenty?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is one hundred?,what is one hundred?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is one thousand?,what is one thousand?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what does a lot mean?,what does a lot mean?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what does about twenty mean?,what does about twenty mean?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what does more than fifty mean?,what does more than fifty mean?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is fourteen?,what is fourteen?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is fifteen?,what is fifteen?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is sixteen?,what is sixteen?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is seventeen?,what is seventeen?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is eighteen?,what is eighteen?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is nineteen?,what is nineteen?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is thirty?,what is thirty?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is forty?,what is forty?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is fifty?,what is fifty?,1,level1_only,no,,
numbers_beyond_10_and_large_number_talk_entries.md,what is sixty?,what is sixty?,1,level1_only,no,,
